_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Dirección,Motor(cilindraje),Tapizado,Placa,Tipo de Motor
673cb4979cca20c871686751,2019,40000,52,Cuenca,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,
673cb4979cca20c871686752,2013,14000,75,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne S,,,,,,,,,,,,,,
673cb4979cca20c871686753,2019,58200,26.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage R GTI LX AC,,,,,,,,,,,,,,
673cb4979cca20c871686754,2022,1,102.9,Riobamba,Fijo,USED,Chevrolet,Coupé,Camaro RS,,,,,,,,,,,,,,
673cb4979cca20c871686755,2018,70000,25.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail,,,,,,,,,,,,,,
673cb4979cca20c871686756,2020,22000,16.9,Quito,Negociable,USED,MG,Crossover,ZS,,,,,,,,,,,,,,
673cb4979cca20c871686757,2017,70000,23.4,Quito,Negociable,USED,Mazda,Todoterreno,NEW CX9 HIGH PLUS,#1716333,11000 Kms,Eléctricos,Automática,Gasolina,Aire Acondicionado,4 x 4,Rojo,2,,,Cuero,Pichincha,
673cb4979cca20c871686758,2023,5600,33.99,Riobamba,Fijo,USED,Jetour,Crossover,X70 PLUS,,,,,,,,,,,,,,
673cb4979cca20c871686759,2019,64900,15.5,Guayaquil,Negociable,USED,Citroen,Sedán,C-ELYSEE,,,,,,,,,,,,,,
673cb4979cca20c87168675a,1998,265000,8.9,Quito,Negociable,USED,Land Rover,Todoterreno,Discovery,,,,,,,,,,,,,,
673cb4979cca20c87168675b,2015,190000,18.5,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,
673cb4979cca20c87168675c,2013,170000,11.9,Quito,Negociable,USED,Nissan,Sedán,Sentra Sport,,,,,,,,,,,,,,
673cb4979cca20c87168675d,2018,52000,98,Quito,Negociable,USED,Porsche,Todoterreno,Macan S,,,,,,,,,,,,,,
673cb4979cca20c87168675e,2023,10864,14.9,Quito,Negociable,USED,Changan,Sedán,Alsvin,,,,,,,,,,,,,,
673cb4979cca20c87168675f,2021,28800,33,Guayaquil,Negociable,USED,Peugeot,Crossover,3008,,,,,,,,,,,,,,
673cb4979cca20c871686760,2015,142300,15,Guayaquil,Fijo,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,
673cb4979cca20c871686761,2005,352700,12.9,Guayaquil,Negociable,USED,Mitsubishi,Todoterreno,Montero Sport,,,,,,,,,,,,,,
673cb4979cca20c871686762,2019,187900,16,Guayaquil,Negociable,USED,Citroen,Hatchback (5 Puertas),Berlingo,,,,,,,,,,,,,,
673cb4979cca20c871686763,2014,163000,31.9,Quito,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Laredo,,,,,,,,,,,,,,
673cb4979cca20c871686764,2022,10000,17.9,Quito,Negociable,USED,Chevrolet,Sedán,ONIX,,,,,,,,,,,,,,
673cb4979cca20c871686765,2024,114000,15.3,Quito,Negociable,USED,Volkswagen,Hatchback (3 Puertas),Polo,,,,,,,,,,,,,,
673cb4979cca20c871686766,1982,313000,11.5,Quito,Negociable,USED,Mercedes Benz,Sedán,280,,,,,,,,,,,,,,
673cb4979cca20c871686767,2011,178600,15.6,Quito,Fijo,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,
673cb4979cca20c871686768,2019,99000,11.5,Quito,Fijo,USED,Chevrolet,Hatchback (5 Puertas),Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c871686769,2008,116000,4.7,Quito,Fijo,USED,Skoda,Sedán,Octavia,,,,,,,,,,,,,,
673cb4979cca20c87168676a,2012,177000,16,Quito,Negociable,USED,Hyundai,Todoterreno,Tucson,,,,,,,,,,,,,,
673cb4979cca20c87168676b,2022,40100,25.9,Guayaquil,Fijo,USED,Citroen,Crossover,C3 Aircross,,,,,,,,,,,,,,
673cb4979cca20c87168676c,2013,120000,19.99,Quito,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,
673cb4979cca20c87168676d,2013,112300,12.9,Guayaquil,Negociable,USED,Citroen,Crossover,C3 Aircross,,,,,,,,,,,,,,
673cb4979cca20c87168676e,2015,94000,38.7,Quito,Fijo,USED,Ford,Camioneta Doble Cabina,F150 DC 4X2,,,,,,,,,,,,,,
673cb4979cca20c87168676f,2014,226000,8.95,Quito,Fijo,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c871686770,2019,88000,17.5,Quito,Negociable,USED,Chevrolet,Sedán,Cavalier,,,,,,,,,,,,,,
673cb4979cca20c871686771,2017,302000,14.5,Guayaquil,Negociable,USED,Citroen,Hatchback (5 Puertas),Berlingo,,,,,,,,,,,,,,
673cb4979cca20c871686772,2014,107000,15,Cumbayá,Negociable,USED,Mazda,Sedán,3,,,,,,,,,,,,,,
673cb4979cca20c871686773,2012,191000,12.8,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 5p 4x2,,,,,,,,,,,,,,
673cb4979cca20c871686774,2009,209000,25.5,Quito,Negociable,USED,Toyota,Todoterreno,Prado 3P,,,,,,,,,,,,,,
673cb4979cca20c871686775,2012,128000,13,Quito,Negociable,USED,Kia,Todoterreno,Sportage Active,,,,,,,,,,,,,,
673cb4979cca20c871686776,2012,84500,12.9,Guayaquil,Negociable,USED,Citroen,Van,C4 Picasso,,,,,,,,,,,,,,
673cb4979cca20c871686777,2022,13000,22.9,Quito,Negociable,USED,Toyota,Hatchback (5 Puertas),Yaris,,,,,,,,,,,,,,
673cb4979cca20c871686778,2014,158000,16.9,Quito,Negociable,USED,Volkswagen,Sedán,New Jetta,,,,,,,,,,,,,,
673cb4979cca20c871686779,2011,240000,8.9,Quito,Negociable,USED,Volkswagen,Coupé,GOL 1.6,,,,,,,,,,,,,,
673cb4979cca20c87168677a,2012,138000,23.9,Quito,Negociable,USED,Skoda,Sedán,Octavia,#1721116,116000 Kms,Eléctricos,,Diesel,Aire Acondicionado,,Rojo,0,,,Cuero,Pichincha,2
673cb4979cca20c87168677b,2003,490000,9.5,Quito,Negociable,USED,Chevrolet,Camioneta Cabina Simple,LUV CS,,,,,,,,,,,,,,
673cb4979cca20c87168677c,2006,258000,11.9,Quito,Negociable,USED,Ford,Todoterreno,Expedition Eddie Bauer,,,,,,,,,,,,,,
673cb4979cca20c87168677d,2018,81500,16.5,Ibarra,Negociable,USED,Great Wall,Camioneta Doble Cabina,Wingle 5 AC CD 4X2,,,,,,,,,,,,,,
673cb4979cca20c87168677e,2019,55000,12.8,Loja,Negociable,USED,Haval,Todoterreno,M4,,,,,,,,,,,,,,
673cb4979cca20c87168677f,2015,200000,14.3,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,Wingle 5 AC CD 4X2,,,,,,,,,,,,,,
673cb4979cca20c871686780,2015,79000,21,Ibarra,Negociable,USED,Ford,Todoterreno,Escape S Plus,,,,,,,,,,,,,,
673cb4979cca20c871686781,2008,101000,31.9,Ibarra,Negociable,USED,BMW,Todoterreno,X5 4.8i,,,,,,,,,,,,,,
673cb4979cca20c871686782,2017,63000,23.4,Quito,Negociable,USED,Kia,Todoterreno,SPORTAGE GT LINE AT,,,,,,,,,,,,,,
673cb4979cca20c871686783,2018,33000,59.99,Quito,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,
673cb4979cca20c871686784,1986,189000,6.9,Quito,Negociable,USED,Mercedes Benz,Sedán,230,,,,,,,,,,,,,,
673cb4979cca20c871686785,2022,6000,27.9,Guayaquil,Negociable,USED,Chevrolet,Todoterreno,Tracker Premier,,,,,,,,,,,,,,
673cb4979cca20c871686786,1995,1,14.8,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser,,,,,,,,,,,,,,
673cb4979cca20c871686787,2014,1,31.9,Cuenca,Negociable,USED,Ford,Camioneta Doble Cabina,F150 FX4,,,,,,,,,,,,,,
673cb4979cca20c871686788,2019,47000,29.9,Riobamba,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,
673cb4979cca20c871686789,2011,49890,78,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover Sport,,,,,,,,,,,,,,
673cb4979cca20c87168678a,1995,1,14.8,Quito,Negociable,USED,Toyota,Todoterreno,Land Cruiser 4500 EFI,,,,,,,,,,,,,,
673cb4979cca20c87168678b,2019,50700,19.8,Quito,Negociable,USED,Ford,Todoterreno,Ecosport Titanium,,,,,,,,,,,,,,
673cb4979cca20c87168678c,2004,200000,11.2,Quito,Negociable,USED,Chevrolet,Todoterreno,Rodeo,,,,,,,,,,,,,,
673cb4979cca20c87168678d,1998,29900,13.5,Quito,Negociable,USED,Mercedes Benz,Todoterreno,ML 320,,,,,,,,,,,,,,
673cb4979cca20c87168678e,2010,143000,18.9,Quito,Negociable,USED,Toyota,Todoterreno,Highlander Limited Hibrido,,,,,,,,,,,,,,
673cb4979cca20c87168678f,2017,63000,23.4,Quito,Negociable,USED,Kia,Crossover,SPORTAGE R GTI,,,,,,,,,,,,,,
673cb4979cca20c871686790,2014,103728,44.8,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover Evoque,,,,,,,,,,,,,,
673cb4979cca20c871686791,2019,16500,80,Quito,Negociable,USED,Mercedes Benz,Convertible,SLC 200,,,,,,,,,,,,,,
673cb4979cca20c871686792,2011,114000,11.8,Quito,Negociable,USED,Chevrolet,Sedán,Cruze,,,,,,,,,,,,,,
673cb4979cca20c871686793,2019,46000,24.5,Ambato,Negociable,USED,Foday,Todoterreno,Landfort 4X4,,,,,,,,,,,,,,
673cb4979cca20c871686794,2008,120000,78,Quito,Negociable,USED,BMW,Sedán,M5,,,,,,,,,,,,,,
673cb4979cca20c871686795,2015,151000,30.5,Quito,Negociable,USED,Audi,Todoterreno,Q5,,,,,,,,,,,,,,
673cb4979cca20c871686796,2022,13000,28.5,Quito,Negociable,USED,Great Wall,Todoterreno,Haval H6,,,,,,,,,,,,,,
673cb4979cca20c871686797,2024,187000,13.5,Quito,Negociable,USED,Mitsubishi,Sedán,Lancer,,,,,,,,,,,,,,
673cb4979cca20c871686798,2017,67500,53.5,Quito,Negociable,USED,Mercedes Benz,Todoterreno,GLA 250 AMG LINE,,,,,,,,,,,,,,
673cb4979cca20c871686799,2007,47000,6.5,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,
673cb4979cca20c87168679a,2006,253000,8.7,Quito,Fijo,USED,Volkswagen,Hatchback (5 Puertas),GOL CONFORT,,,,,,,,,,,,,,
673cb4979cca20c87168679b,2007,176422,15.5,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV D-MAX,,,,,,,,,,,,,,
673cb4979cca20c87168679c,2019,68000,17.4,Quito,Negociable,USED,Kia,Sedán,RIO LX,,,,,,,,,,,,,,
673cb4979cca20c87168679d,2019,13600,13.5,Quito,Fijo,USED,Chevrolet,Todoterreno,Rodeo,#1683888,200000 Kms,,,,,,,,,,,,
673cb4979cca20c87168679e,2019,28541,18.9,Quito,Negociable,USED,Ssangyong,Camioneta Doble Cabina,Korando Sport,,,,,,,,,,,,,,
673cb4979cca20c87168679f,2011,155000,9.9,Quito,Negociable,USED,Volkswagen,Coupé,GOL 1.6,,,,,,,,,,,,,,
673cb4979cca20c8716867a0,2014,120000,12.9,Quito,Negociable,USED,Chevrolet,Crossover,Tracker,,,,,,,,,,,,,,
673cb4979cca20c8716867a1,1994,311000,9.3,Quito,Negociable,USED,BMW,Convertible,325i,,,,,,,,,,,,,,
673cb4979cca20c8716867a2,2022,0,24.99,Cuenca,Negociable,NEW,VGV WEICHAI,Otro,U70 LUXURY MT,,,,,,,,,,,,,,
673cb4979cca20c8716867a3,2019,75,18.49,Loja,Fijo,USED,Suzuki,Todoterreno Ligero,S-Cross,,,,,,,,,,,,,,
673cb4979cca20c8716867a4,2014,188000,14.2,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),Rio R,,,,,,,,,,,,,,
673cb4979cca20c8716867a5,2015,150000,28.5,Loja,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,
673cb4979cca20c8716867a6,2019,56000,28.49,Loja,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,
673cb4979cca20c8716867a7,2014,30,29.5,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),Rio R,,,,,,,,,,,,,,
673cb4979cca20c8716867a8,2021,17000,29.9,Loja,Negociable,USED,Hyundai,Sedán,Sonata Hybrid,,,,,,,,,,,,,,
673cb4979cca20c8716867a9,2022,7000,23.9,Quito,Negociable,USED,Hyundai,Todoterreno,VENUE,,,,,,,,,,,,,,
673cb4979cca20c8716867aa,2012,168000,9.8,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,
673cb4979cca20c8716867ab,2004,257000,7.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker Premier,,,,,,,,,,,,,,
673cb4979cca20c8716867ac,2010,261000,14.9,Quito,Negociable,USED,Ford,Todoterreno,Escape,,,,,,,,,,,,,,
673cb4979cca20c8716867ad,2005,300000,9.5,Quito,Negociable,USED,Toyota,Todoterreno,RAV 4,,,,,,,,,,,,,,
673cb4979cca20c8716867ae,2014,167929,10.7,Quito,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,
673cb4979cca20c8716867af,2015,96000,14.5,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),Cerato,,,,,,,,,,,,,,
673cb4979cca20c8716867b0,2019,64500,11.5,Guayaquil,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,
673cb4979cca20c8716867b1,1996,133000,11.2,Cuenca,Negociable,USED,Toyota,Camioneta Cabina Simple,Hilux,,,,,,,,,,,,,,
673cb4979cca20c8716867b2,2018,1,11.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,
673cb4979cca20c8716867b3,2008,138000,12.7,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 3P Sport,,,,,,,,,,,,,,
673cb4979cca20c8716867b4,2023,26000,13.7,Guayaquil,Negociable,USED,Chery,Sedán,Arrizo 3,,,,,,,,,,,,,,
673cb4979cca20c8716867b5,2018,58000,16.4,Riobamba,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Polo,,,,,,,,,,,,,,
673cb4979cca20c8716867b6,1997,385000,4.3,Riobamba,Fijo,USED,Mazda,Sedán,323,,,,,,,,,,,,,,
673cb4979cca20c8716867b7,2014,187,19.8,Cuenca,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,
673cb4979cca20c8716867b8,2001,196,11.7,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,
673cb4979cca20c8716867b9,2002,197000,12.5,Cuenca,Negociable,USED,Toyota,Camioneta Cabina Simple,Stout II,,,,,,,,,,,,,,
673cb4979cca20c8716867ba,2014,68000,54.8,Guayaquil,Negociable,USED,Mercedes Benz,Sedán,E350,,,,,,,,,,,,,,
673cb4979cca20c8716867bb,2014,135000,57.8,Ambato,Negociable,USED,Toyota,Todoterreno,4 Runner Limited,,,,,,,,,,,,,,
673cb4979cca20c8716867bc,2015,58900,49.99,Quito,Negociable,USED,Land Rover,Todoterreno,Range Rover Evoque,,,,,,,,,,,,,,
673cb4979cca20c8716867bd,2019,96000,19.9,Ambato,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c8716867be,2018,11000,18.3,Riobamba,Fijo,USED,Suzuki,Todoterreno Ligero,S-Cross,,,,,,,,,,,,,,
673cb4979cca20c8716867bf,2016,46000,12.5,Riobamba,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Sail,,,,,,,,,,,,,,
673cb4979cca20c8716867c0,2019,80000,31.5,Riobamba,Negociable,USED,Kia,Hatchback (5 Puertas),Cerato,#1716208,96000 Kms,Eléctricos,Manual,Gasolina,Aire Acondicionado,4 x 2,Negro,3,,,Tela,Pichincha,
673cb4979cca20c8716867c1,2018,46000,29.8,Riobamba,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,
673cb4979cca20c8716867c2,2012,152000,0,Quito,Negociable,USED,Ford,Todoterreno,Explorer,,,,,,,,,,,,,,
673cb4979cca20c8716867c3,2018,80000,11.9,Quito,Negociable,USED,Renault,Hatchback (5 Puertas),Sandero Stepway,,,,,,,,,,,,,,
673cb4979cca20c8716867c4,2014,85000,26.9,Quito,Negociable,USED,Volvo,Crossover,V40,,,,,,,,,,,,,,
673cb4979cca20c8716867c5,2017,76000,26.8,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),New Sportage GT Line,,,,,,,,,,,,,,
673cb4979cca20c8716867c6,2011,71000,12.9,Cuenca,Negociable,USED,Mitsubishi,Sedán,Lancer,,,,,,,,,,,,,,
673cb4979cca20c8716867c7,2015,160000,62,Riobamba,Negociable,USED,Chevrolet,Crossover,Tahoe Z71,,,,,,,,,,,,,,
673cb4979cca20c8716867c8,2008,202000,18.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero Blister,,,,,,,,,,,,,,
673cb4979cca20c8716867c9,2008,202000,18.9,Quito,Negociable,USED,Mitsubishi,Todoterreno,Montero 5P,,,,,,,,,,,,,,
673cb4979cca20c8716867ca,2018,29000,26.8,Riobamba,Fijo,USED,Ford,Todoterreno,Escape S Plus,,,,,,,,,,,,,,
673cb4979cca20c8716867cb,2017,70000,16.6,Riobamba,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c8716867cc,2011,80000,40.5,Riobamba,Negociable,USED,Chevrolet,Coupé,Camaro,,,,,,,,,,,,,,
673cb4979cca20c8716867cd,2013,109000,15.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,
673cb4979cca20c8716867ce,2018,38000,17.9,Quito,Negociable,USED,Great Wall,Todoterreno,H6,,,,,,,,,,,,,,
673cb4979cca20c8716867cf,2018,55000,23.8,Loja,Negociable,USED,Kia,Todoterreno,SPORTAGE R LX 2.0,,,,,,,,,,,,,,
673cb4979cca20c8716867d0,2017,130000,16.6,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c8716867d1,2018,158000,17.5,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c8716867d2,2014,221000,16,Quito,Negociable,USED,Kia,Todoterreno,Sportage Active,,,,,,,,,,,,,,
673cb4979cca20c8716867d3,2018,105000,13.5,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,
673cb4979cca20c8716867d4,2017,1,34.9,Cuenca,Negociable,USED,Ford,Camioneta Cabina Simple,F150 CS 4x4,,,,,,,,,,,,,,
673cb4979cca20c8716867d5,2018,119000,31.5,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok 4x4,,,,,,,,,,,,,,
673cb4979cca20c8716867d6,2021,38000,23.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,
673cb4979cca20c8716867d7,2012,127000,11.9,Quito,Negociable,USED,Great Wall,Todoterreno,Hover H5 Full,,,,,,,,,,,,,,
673cb4979cca20c8716867d8,2017,137000,10.9,Quito,Negociable,USED,Renault,Sedán,LOGAN EXPRESSION 1.6,,,,,,,,,,,,,,
673cb4979cca20c8716867d9,2015,233300,14.8,Ambato,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,
673cb4979cca20c8716867da,2008,209000,22.9,Quito,Negociable,USED,Toyota,Todoterreno,Fortuner 4.0,,,,,,,,,,,,,,
673cb4979cca20c8716867db,2015,66500,15.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,
673cb4979cca20c8716867dc,2015,82000,31.8,Ambato,Negociable,USED,Volkswagen,Hatchback (5 Puertas),Golf GTI,,,,,,,,,,,,,,
673cb4979cca20c8716867dd,2012,39900,34.99,Quito,Negociable,USED,BMW,Sedán,328i,,,,,,,,,,,,,,
673cb4979cca20c8716867de,2007,340000,7.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Corsa Evolution,,,,,,,,,,,,,,
673cb4979cca20c8716867df,2023,0,44.99,Guayaquil,Fijo,NEW,Hyundai,Van,Staria,,,,,,,,,,,,,,
673cb4979cca20c8716867e0,2023,0,16.999,Guayaquil,Fijo,NEW,Kia,Sedán,Soluto,,,,,,,,,,,,,,
673cb4979cca20c8716867e1,2020,48000,52,Riobamba,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,
673cb4979cca20c8716867e2,2008,200000,0,Quito,Negociable,USED,Nissan,Todoterreno,Pathfinder,,,,,,,,,,,,,,
673cb4979cca20c8716867e3,2017,102000,34.8,Quito,Negociable,USED,Kia,Todoterreno,Sportage Active,#1713141,221000 Kms,Eléctricos,Manual,,Aire Acondicionado,4 x 2,Blanco,7,,,,Pichincha,
673cb4979cca20c8716867e4,2008,259000,10.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Vitara 3P,,,,,,,,,,,,,,
673cb4979cca20c8716867e5,2017,67550,66,Cuenca,Negociable,USED,Ford,Camioneta Cabina Simple,F150 Lariat,,,,,,,,,,,,,,
673cb4979cca20c8716867e6,2010,219000,18.4,Quito,Negociable,USED,Honda,Van,Odissey,,,,,,,,,,,,,,
673cb4979cca20c8716867e7,2019,89000,11.9,Quito,Negociable,USED,Foton,Van de Carga,Gratour V55,,,,,,,,,,,,,,
673cb4979cca20c8716867e8,1975,547000,8.9,Quito,Negociable,USED,Datsun,Camioneta Cabina Simple,1200,,,,,,,,,,,,,,
673cb4979cca20c8716867e9,2012,83800,12.9,Quito,Negociable,USED,Chevrolet,Sedán,Cruze,,,,,,,,,,,,,,
673cb4979cca20c8716867ea,2017,86144,9.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Lite,,,,,,,,,,,,,,
673cb4979cca20c8716867eb,2019,135000,32.9,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-Max  High Country,,,,,,,,,,,,,,
673cb4979cca20c8716867ec,2007,290000,12.9,Cuenca,Negociable,USED,Ford,Camioneta Doble Cabina,Sport Track,,,,,,,,,,,,,,
673cb4979cca20c8716867ed,2019,45000,26.8,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,
673cb4979cca20c8716867ee,2023,0,17.99,Quito,Fijo,NEW,Chery,Sedán,Arrizo 5,,,,,,,,,,,,,,
673cb4979cca20c8716867ef,2013,152500,11.9,Guayaquil,Negociable,USED,Great Wall,Todoterreno,H5,,,,,,,,,,,,,,
673cb4979cca20c8716867f0,2023,0,18.59,Quito,Fijo,NEW,Chery,Todoterreno,TIGGO 2 PRO,,,,,,,,,,,,,,
673cb4979cca20c8716867f1,2018,33500,39.99,Quito,Negociable,USED,Volvo,Crossover,V40,,,,,,,,,,,,,,
673cb4979cca20c8716867f2,2016,1,39.5,Cuenca,Negociable,USED,Ford,Todoterreno,Explorer,,,,,,,,,,,,,,
673cb4979cca20c8716867f3,2023,0,18.59,Quito,Fijo,NEW,Chery,Todoterreno,TIGGO 2 PRO,,,,,,,,,,,,,,
673cb4979cca20c8716867f4,2023,0,27.99,Quito,Negociable,NEW,DongFeng,Camioneta Doble Cabina,NEW RICH 6 4X2 DIESEL,,,,,,,,,,,,,,
673cb4979cca20c8716867f5,2018,130000,72,Machala,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado TX,,,,,,,,,,,,,,
673cb4979cca20c8716867f6,2019,70000,16.8,Machala,Negociable,USED,Kia,Sedán,Rio LX AC,,,,,,,,,,,,,,
673cb4979cca20c8716867f7,2019,62000,28.8,Machala,Negociable,USED,Kia,Todoterreno,SPORTAGE GT LINE AT,,,,,,,,,,,,,,
673cb4979cca20c8716867f8,2021,7700,32.2,Quito,Negociable,USED,Gac,Todoterreno,GS7,,,,,,,,,,,,,,
673cb4979cca20c8716867f9,2013,79800,53.5,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne,,,,,,,,,,,,,,
673cb4979cca20c8716867fa,2013,102000,31.5,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 FX4,,,,,,,,,,,,,,
673cb4979cca20c8716867fb,2003,331000,7.8,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 5P 4X4,,,,,,,,,,,,,,
673cb4979cca20c8716867fc,2017,86000,15.8,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,
673cb4979cca20c8716867fd,2023,0,18.59,Quito,Negociable,NEW,Chery,Todoterreno,TIGGO 2 PRO,,,,,,,,,,,,,,
673cb4979cca20c8716867fe,2018,101000,16.9,Cuenca,Negociable,USED,Citroen,Hatchback (5 Puertas),C3,,,,,,,,,,,,,,
673cb4979cca20c8716867ff,2022,20000,32.6,Buena Fe,Negociable,USED,Ford,Todoterreno,Territory,,,,,,,,,,,,,,
673cb4979cca20c871686800,2008,170000,13.25,Riobamba,Negociable,USED,Honda,Todoterreno,CR-V,,,,,,,,,,,,,,
673cb4979cca20c871686801,2017,110000,26.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,RANGER DC,,,,,,,,,,,,,,
673cb4979cca20c871686802,2017,110000,26.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,
673cb4979cca20c871686803,2019,46000,22.8,Ambato,Negociable,USED,Foday,Todoterreno,Lion F22 4X4 CD,,,,,,,,,,,,,,
673cb4979cca20c871686804,2012,188000,11.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,
673cb4979cca20c871686805,2022,0,26.99,Quito,Fijo,NEW,Chery,Todoterreno,Tiggo 8 1.5 TM 4x2,,,,,,,,,,,,,,
673cb4979cca20c871686806,2019,124000,26.8,Ambato,Negociable,USED,Toyota,Todoterreno,Land Cruiser Prado TX,#1722131,130000 Kms,,,,,,,,,,Cuero,,
673cb4979cca20c871686807,2008,173,11.2,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 3P,,,,,,,,,,,,,,
673cb4979cca20c871686808,2020,50000,39.99,Cuenca,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x4 Diesel,,,,,,,,,,,,,,
673cb4979cca20c871686809,2006,176500,9.8,Guayaquil,Negociable,USED,Toyota,Sedán,Corolla 1.8,,,,,,,,,,,,,,
673cb4979cca20c87168680a,2009,149000,14.9,Quito,Negociable,USED,Mazda,Todoterreno,CX-9,,,,,,,,,,,,,,
673cb4979cca20c87168680b,2019,1,53.9,Cuenca,Negociable,USED,Mercedes Benz,Sedán,C200,,,,,,,,,,,,,,
673cb4979cca20c87168680c,2017,132000,16.4,Cuenca,Negociable,USED,Great Wall,Camioneta Doble Cabina,Wingle 4x2 Diesel CD Pick Up,,,,,,,,,,,,,,
